STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DAPR,DASF,MDPR,MDSF,PRCP,SNOW,SNWD,TMAX,TMIN
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,22-02-1993,,,,,1,0,0,65,54
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,23-02-1993,,,,,0,0,0,69,37
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,24-02-1993,,,,,0,0,0,58,27
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,25-02-1993,,,,,0,0,0,48,33
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,26-02-1993,,,,,0.55,0,0,42,33
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,27-02-1993,,,,,0,0,0,40,33
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,28-02-1993,,,,,0,0,0,50,30
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,01-03-1993,,,,,0,0,0,54,26
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,02-03-1993,,,,,0,0,0,60,27
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,03-03-1993,,,,,,0,0,62,40
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,04-03-1993,2,,1.75,,,0,0,59,42
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,05-03-1993,,,,,0,0,0,60,47
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,06-03-1993,,,,,0,0,0,50,32
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,07-03-1993,,,,,0,0,0,65,29
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,08-03-1993,,,,,0,0,0,66,30
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,09-03-1993,,,,,0,0,0,72,42
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,10-03-1993,,,,,0,0,0,72,38
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,11-03-1993,,,,,0,0,0,79,42
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,12-03-1993,,,,,0,0,0,61,32
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,13-03-1993,,,,,,,,60,30
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,14-03-1993,2,,2.2,,,,,40,22
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,15-03-1993,,,,,0,0,,39,17
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,16-03-1993,,,,,0,0,,47,24
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,17-03-1993,,,,,0.1,0,,52,42
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,18-03-1993,,,,,0,0,,51,41
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,19-03-1993,,,,,0,0,,57,30
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,20-03-1993,,,,,0,0,,51,32
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,21-03-1993,,,,,0,0,,62,32
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,22-03-1993,,,,,0,0,,66,48
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,23-03-1993,,,,,0,0,,73,53
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,24-03-1993,,,,,1.1,0,,73,58
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,25-03-1993,,,,,0,0,0,76,39
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,26-03-1993,,,,,0,0,0,75,45
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,27-03-1993,,,,,2.1,0,0,77,42
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,28-03-1993,,,,,0,0,0,59,52
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,29-03-1993,,,,,0,0,0,67,42
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,30-03-1993,,,,,0,0,0,78,42
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,31-03-1993,,,,,0,0,0,82,47
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,01-04-1993,,,,,1.18,0,0,73,52
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,02-04-1993,,,,,0,0,0,71,44
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,03-04-1993,,,,,0,0,0,62,29
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,04-04-1993,,,,,0,0,0,70,40
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,05-04-1993,,,,,0,0,0,69,42
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,06-04-1993,,,,,1.1,0,0,66,40
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,07-04-1993,,,,,0,0,0,67,37
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,08-04-1993,,,,,0,0,0,66,37
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,09-04-1993,,,,,0,0,0,72,45
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,10-04-1993,,,,,0.55,0,0,72,50
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,11-04-1993,,,,,0,0,0,73,41
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,12-04-1993,,,,,0,0,0,82,55
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,13-04-1993,,,,,0,0,0,86,52
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,14-04-1993,,,,,0,0,0,82,51
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,15-04-1993,,,,,0,0,0,84,52
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,16-04-1993,,,,,0,0,0,76,54
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,17-04-1993,,,,,0,0,0,68,44
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,18-04-1993,,,,,0,0,0,70,37
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,19-04-1993,,,,,0,0,0,70,38
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,20-04-1993,,,,,0,0,0,75,40
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,21-04-1993,,,,,0,0,0,80,50
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,22-04-1993,,,,,0,0,0,72,38
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,23-04-1993,,,,,0,0,0,65,32
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,24-04-1993,,,,,0,0,0,72,34
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,25-04-1993,,,,,0,0,0,78,44
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,26-04-1993,,,,,0.25,0,0,80,48
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,27-04-1993,,,,,0,0,0,77,49
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,28-04-1993,,,,,0,0,0,71,36
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,29-04-1993,,,,,0,0,0,73,38
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,30-04-1993,,,,,0,0,0,78,40
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,01-05-1993,,,,,0,0,0,80,50
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,02-05-1993,,,,,0,0,0,79,45
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,03-05-1993,,,,,0,0,0,78,49
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,04-05-1993,,,,,0.45,0,0,80,58
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,05-05-1993,,,,,0.25,0,0,79,63
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,06-05-1993,,,,,0,0,0,83,55
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,07-05-1993,,,,,0,0,0,84,56
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,08-05-1993,,,,,0,0,0,88,60
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,09-05-1993,,,,,0,0,0,85,55
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,10-05-1993,,,,,0,0,0,85,56
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,11-05-1993,,,,,0,0,0,85,57
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,12-05-1993,,,,,0,0,0,82,58
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,13-05-1993,,,,,0,0,0,84,61
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,14-05-1993,,,,,0.4,0,0,75,52
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,15-05-1993,,,,,0,0,0,74,52
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,16-05-1993,,,,,0,0,0,83,53
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,17-05-1993,,,,,0,0,0,85,57
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,18-05-1993,,,,,0.1,0,0,87,61
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,19-05-1993,,,,,0.8,0,0,88,55
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,20-05-1993,,,,,0,0,0,85,55
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,21-05-1993,,,,,0,0,0,80,47
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,22-05-1993,,,,,0,0,0,78,43
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,23-05-1993,,,,,0,0,0,72,43
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,24-05-1993,,,,,0,0,0,79,45
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,25-05-1993,,,,,0,0,0,80,50
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,26-05-1993,,,,,0,0,0,84,56
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,27-05-1993,,,,,0,0,0,78,57
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,28-05-1993,,,,,0,0,0,83,54
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,29-05-1993,,,,,0,0,0,82,55
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,30-05-1993,,,,,1.9,0,0,85,60
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,31-05-1993,,,,,0.35,0,0,80,59
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,01-06-1993,,,,,0,0,0,81,64
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,02-06-1993,,,,,0,0,0,82,65
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,03-06-1993,,,,,0,0,0,80,64
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,04-06-1993,,,,,0,0,0,90,65
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,05-06-1993,,,,,0,0,0,90,70
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,06-06-1993,,,,,0,0,0,90,61
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,07-06-1993,,,,,0,0,0,91,63
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,08-06-1993,,,,,0,0,0,92,61
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,09-06-1993,,,,,0,0,0,96,69
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,10-06-1993,,,,,0,0,0,97,68
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,11-06-1993,,,,,0,0,0,97,70
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,12-06-1993,,,,,0,0,0,95,70
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,13-06-1993,,,,,0.15,0,0,93,69
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,14-06-1993,,,,,0,0,0,84,69
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,15-06-1993,,,,,0,0,0,81,60
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,16-06-1993,,,,,0,0,0,86,65
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,17-06-1993,,,,,0,0,0,90,65
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,18-06-1993,,,,,0,0,0,92,63
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,19-06-1993,,,,,0,0,0,90,60
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,20-06-1993,,,,,0,0,0,91,61
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,21-06-1993,,,,,0,0,0,90,68
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,22-06-1993,,,,,0,0,0,90,69
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,23-06-1993,,,,,0.1,0,0,92,66
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,24-06-1993,,,,,0,0,0,95,67
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,25-06-1993,,,,,0,0,0,88,66
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,26-06-1993,,,,,0.75,0,0,90,67
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,27-06-1993,,,,,0,0,0,88,68
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,28-06-1993,,,,,0,0,0,88,69
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,29-06-1993,,,,,0,0,0,89,68
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,30-06-1993,,,,,0,0,0,93,66
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,01-07-1993,,,,,0,0,0,93,70
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,02-07-1993,,,,,0.15,0,0,97,70
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,03-07-1993,,,,,0,0,0,99,71
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,04-07-1993,,,,,0,0,0,99,72
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,05-07-1993,,,,,0,0,0,100,71
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,06-07-1993,,,,,0,0,0,100,70
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,07-07-1993,,,,,0,0,0,100,71
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,08-07-1993,,,,,0,0,0,97,68
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,09-07-1993,,,,,0,0,0,97,71
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,10-07-1993,,,,,0,0,0,100,71
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,11-07-1993,,,,,0,0,0,99,70
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,12-07-1993,,,,,0,0,0,100,73
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,13-07-1993,,,,,0,0,0,99,71
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,14-07-1993,,,,,0,0,0,99,71
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,15-07-1993,,,,,0,0,0,98,73
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,16-07-1993,,,,,0,0,0,100,71
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,17-07-1993,,,,,0,0,0,100,71
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,18-07-1993,,,,,0,0,0,100,75
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,19-07-1993,,,,,0,0,0,96,74
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,20-07-1993,,,,,0,0,0,101,74
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,21-07-1993,,,,,0,0,0,99,73
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,22-07-1993,,,,,0,0,0,100,73
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,23-07-1993,,,,,0,0,0,98,71
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,24-07-1993,,,,,0.3,0,0,98,73
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,25-07-1993,,,,,0.35,0,0,99,74
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,26-07-1993,,,,,0,0,0,99,71
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,27-07-1993,,,,,0,0,0,96,74
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,28-07-1993,,,,,0,0,0,97,71
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,29-07-1993,,,,,0,0,0,100,73
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,30-07-1993,,,,,0,0,0,103,70
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,31-07-1993,,,,,0,0,0,96,64
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,01-08-1993,,,,,0,0,0,99,59
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,02-08-1993,,,,,0,0,0,98,62
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,03-08-1993,,,,,0,0,0,99,68
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,04-08-1993,,,,,0,0,0,96,68
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,05-08-1993,,,,,0.25,0,0,97,68
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,06-08-1993,,,,,0,0,0,92,71
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,07-08-1993,,,,,0,0,0,90,70
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,08-08-1993,,,,,0.25,0,0,84,69
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,09-08-1993,,,,,1.15,0,0,85,68
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,10-08-1993,,,,,0,0,0,83,65
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,11-08-1993,,,,,0,0,0,86,65
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,12-08-1993,,,,,0,0,0,87,66
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,13-08-1993,,,,,0,0,0,92,67
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,14-08-1993,,,,,0,0,0,94,72
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,15-08-1993,,,,,0,0,0,93,70
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,16-08-1993,,,,,0,0,0,91,64
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,17-08-1993,,,,,0,0,0,92,68
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,18-08-1993,,,,,0,0,0,98,71
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,19-08-1993,,,,,0,0,0,96,75
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,20-08-1993,,,,,0,0,0,93,71
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,21-08-1993,,,,,0,0,0,96,69
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,22-08-1993,,,,,0,0,0,98,70
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,23-08-1993,,,,,0,0,0,97,72
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,24-08-1993,,,,,0,0,0,89,66
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,25-08-1993,,,,,0,0,0,91,64
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,26-08-1993,,,,,0,0,0,95,66
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,27-08-1993,,,,,0,0,0,94,65
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,28-08-1993,,,,,0,0,0,92,64
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,29-08-1993,,,,,0,0,0,94,66
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,30-08-1993,,,,,0,0,0,93,65
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,31-08-1993,,,,,0,0,0,96,68
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,01-09-1993,,,,,0,0,0,95,70
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,02-09-1993,,,,,0,0,0,96,72
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,03-09-1993,,,,,0,0,0,97,73
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,04-09-1993,,,,,0,0,0,95,73
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,05-09-1993,,,,,0,0,0,91,69
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,06-09-1993,,,,,0,0,0,92,70
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,07-09-1993,,,,,0,0,0,92,71
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,08-09-1993,,,,,0.1,0,0,80,64
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,09-09-1993,,,,,0,0,0,88,63
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,10-09-1993,,,,,0,0,0,92,60
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,11-09-1993,,,,,0,0,0,90,56
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,12-09-1993,,,,,0,0,0,87,53
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,13-09-1993,,,,,0,0,0,86,54
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,14-09-1993,,,,,0,0,0,92,59
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,15-09-1993,,,,,0,0,0,93,60
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,16-09-1993,,,,,0,0,0,92,63
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,17-09-1993,,,,,0,0,0,96,70
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,18-09-1993,,,,,0,0,0,89,69
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,19-09-1993,,,,,0,0,0,92,62
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,20-09-1993,,,,,0,0,0,92,65
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,21-09-1993,,,,,0.2,0,0,92,69
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,22-09-1993,,,,,0,0,0,90,57
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,23-09-1993,,,,,0,0,0,89,56
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,24-09-1993,,,,,0,0,0,93,56
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,25-09-1993,,,,,0,0,0,93,64
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,26-09-1993,,,,,0,0,0,92,69
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,27-09-1993,,,,,0,0,0,93,67
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,28-09-1993,,,,,0.1,0,0,78,43
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,29-09-1993,,,,,0,0,0,80,47
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,30-09-1993,,,,,0,0,0,78,43
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,01-10-1993,,,,,0,0,0,80,45
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,02-10-1993,,,,,0,0,0,82,47
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,03-10-1993,,,,,0,0,0,80,40
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,04-10-1993,,,,,0,0,0,86,45
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,05-10-1993,,,,,0,0,0,87,38
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,06-10-1993,,,,,0,0,0,87,44
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,07-10-1993,,,,,0,0,0,74,52
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,08-10-1993,,,,,0,0,0,77,52
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,09-10-1993,,,,,0,0,0,82,54
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,10-10-1993,,,,,0,0,0,87,59
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,11-10-1993,,,,,0,0,0,83,51
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,12-10-1993,,,,,0,0,0,53,44
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,13-10-1993,,,,,0,0,0,70,42
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,14-10-1993,,,,,0,0,0,78,55
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,15-10-1993,,,,,0,0,0,77,58
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,16-10-1993,,,,,0.45,0,0,75,58
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,17-10-1993,,,,,0,0,0,78,54
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,18-10-1993,,,,,0,0,0,78,55
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,19-10-1993,,,,,0,0,0,86,60
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,20-10-1993,,,,,0,0,0,86,61
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,21-10-1993,,,,,0,0,0,86,60
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,22-10-1993,,,,,0.7,0,0,87,53
