STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,TAVG,TMAX,TMIN
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,04-09-1980,0,,93,67
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,05-09-1980,0,,94,67
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,06-09-1980,0,,94,67
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,07-09-1980,0,,96,65
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,08-09-1980,0,,94,66
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,09-09-1980,0,,90,63
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,10-09-1980,0.07,,86,62
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,11-09-1980,0,,88,65
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,12-09-1980,0,,89,63
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,13-09-1980,0,,91,59
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,14-09-1980,0,,93,64
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,15-09-1980,0,,100,64
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,16-09-1980,0,,99,60
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,17-09-1980,0,,93,68
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,18-09-1980,0,,89,69
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,19-09-1980,0,,93,69
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,20-09-1980,0,,88,68
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,21-09-1980,0,,94,67
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,22-09-1980,0,,95,67
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,23-09-1980,0,,98,69
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,24-09-1980,0.79,,94,69
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,25-09-1980,0.7,,88,70
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,26-09-1980,0,,89,69
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,27-09-1980,0,,74,65
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,28-09-1980,1.87,,66,57
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,29-09-1980,0.77,,61,57
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,30-09-1980,0.86,,66,61
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,01-10-1980,0.25,,67,61
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,02-10-1980,0,,83,61
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,03-10-1980,0,,76,54
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,04-10-1980,0,,72,47
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,05-10-1980,0,,74,52
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,06-10-1980,0,,70,47
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,07-10-1980,0,,75,42
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,08-10-1980,0,,80,45
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,09-10-1980,0,,83,50
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,10-10-1980,0,,86,53
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,11-10-1980,0,,87,56
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,12-10-1980,0,,73,44
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,13-10-1980,0,,69,43
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,14-10-1980,0,,72,38
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,15-10-1980,0,,78,46
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,16-10-1980,0,,80,50
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,17-10-1980,0,,82,55
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,18-10-1980,0,,80,63
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,19-10-1980,0,,80,63
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,20-10-1980,0,,73,49
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,21-10-1980,0,,72,44
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,22-10-1980,0,,72,53
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,23-10-1980,0.24,,64,53
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,24-10-1980,0.26,,56,50
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,25-10-1980,0.01,,61,45
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,26-10-1980,0,,65,36
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,27-10-1980,0,,70,39
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,28-10-1980,0.16,,65,57
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,29-10-1980,0.1,,66,60
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,30-10-1980,0.6,,61,48
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,31-10-1980,0,,63,46
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,01-11-1980,0,,72,40
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,02-11-1980,0,,73,41
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,03-11-1980,0,,68,46
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,04-11-1980,0.39,,74,54
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,05-11-1980,0,,65,41
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,06-11-1980,0,,65,38
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,07-11-1980,0,,73,35
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,08-11-1980,0,,78,44
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,09-11-1980,0,,78,47
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,10-11-1980,0,,78,47
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,11-11-1980,0,,65,37
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,12-11-1980,0,,67,30
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,13-11-1980,0,,64,31
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,14-11-1980,0,,72,42
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,15-11-1980,0.8,,65,58
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,16-11-1980,0.05,,63,50
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,17-11-1980,0.11,,50,44
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,18-11-1980,0,,59,42
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,19-11-1980,0,,52,29
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,20-11-1980,0,,55,29
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,21-11-1980,0,,61,33
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,22-11-1980,0,,61,28
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,23-11-1980,0.02,,66,47
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,24-11-1980,0.3,,68,53
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,25-11-1980,0,,64,44
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,26-11-1980,0.2,,51,41
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,27-11-1980,0.37,,52,43
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,28-11-1980,0,,52,36
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,29-11-1980,0,,59,33
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,30-11-1980,0,,64,29
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,01-12-1980,0,,67,28
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,02-12-1980,0,,71,36
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,03-12-1980,0,,61,31
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,04-12-1980,0,,60,27
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,05-12-1980,0,,63,25
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,06-12-1980,0,,71,30
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,07-12-1980,0,,74,32
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,08-12-1980,0,,74,37
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,09-12-1980,0,,75,44
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,10-12-1980,0.24,,66,44
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,11-12-1980,0,,56,32
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,12-12-1980,0,,65,28
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,13-12-1980,0,,68,32
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,14-12-1980,0,,62,30
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,15-12-1980,0,,61,24
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,16-12-1980,0.06,,50,41
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,17-12-1980,0,,53,31
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,18-12-1980,0,,60,26
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,19-12-1980,0,,68,30
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,20-12-1980,0,,51,37
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,21-12-1980,0,,37,30
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,22-12-1980,0.08,,42,25
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,23-12-1980,0.2,,52,32
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,24-12-1980,0.09,,56,31
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,25-12-1980,0,,43,21
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,26-12-1980,0,,34,21
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,27-12-1980,0.06,,39,30
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,28-12-1980,0.1,,50,35
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,29-12-1980,0,,65,45
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,30-12-1980,0.13,,51,43
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,31-12-1980,0,,57,38
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,01-01-1981,0,,63,32
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,02-01-1981,0,,52,28
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,03-01-1981,0,,59,23
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,04-01-1981,0,,54,24
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,05-01-1981,0,,40,13
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,06-01-1981,0.04,,51,17
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,07-01-1981,0.34,,52,28
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,08-01-1981,0,,49,21
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,09-01-1981,0,,49,21
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,10-01-1981,0,,46,21
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,11-01-1981,0,,45,16
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,12-01-1981,0,,35,15
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,13-01-1981,0,,47,13
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,14-01-1981,0,,55,30
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,15-01-1981,0,,60,26
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,16-01-1981,0,,55,22
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,17-01-1981,0,,42,21
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,18-01-1981,0,,56,15
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,19-01-1981,0,,61,22
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,20-01-1981,0.1,,52,30
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,21-01-1981,0.02,,50,37
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,22-01-1981,0,,50,40
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,23-01-1981,0,,58,37
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,24-01-1981,0,,60,25
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,25-01-1981,0,,64,25
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,26-01-1981,0,,67,29
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,27-01-1981,0.02,,67,50
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,28-01-1981,0.06,,62,37
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,29-01-1981,0,,65,27
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,30-01-1981,0.17,,49,30
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,31-01-1981,0,,45,22
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,01-02-1981,0,,67,28
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,02-02-1981,0.61,,62,28
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,03-02-1981,0,,40,21
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,04-02-1981,0,,48,21
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,05-02-1981,0,,46,19
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,06-02-1981,0.04,,47,30
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,07-02-1981,0.29,,47,35
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,08-02-1981,0,,60,34
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,09-02-1981,0,,53,22
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,10-02-1981,2.35,,69,39
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,11-02-1981,1.05,,67,24
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,12-02-1981,0,,42,19
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,13-02-1981,0,,52,24
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,14-02-1981,0,,61,33
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,15-02-1981,0,,69,35
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,16-02-1981,0,,72,49
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,17-02-1981,0.07,,72,54
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,18-02-1981,0.7,,62,56
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,19-02-1981,0.07,,73,50
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,20-02-1981,0,,69,49
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,21-02-1981,0,,75,37
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,22-02-1981,0,,72,35
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,23-02-1981,0.08,,63,46
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,24-02-1981,0,,65,40
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,25-02-1981,0,,75,30
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,26-02-1981,0,,78,36
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,27-02-1981,0,,71,38
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,28-02-1981,0,,77,34
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,01-03-1981,0.09,,75,58
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,02-03-1981,0.08,,71,50
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,03-03-1981,0,,65,34
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,04-03-1981,0.7,,71,44
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,05-03-1981,0.02,,72,47
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,06-03-1981,0,,62,34
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,07-03-1981,0,,62,34
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,08-03-1981,0,,57,35
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,09-03-1981,0,,65,29
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,10-03-1981,0,,64,27
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,11-03-1981,0,,66,32
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,12-03-1981,0,,64,31
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,13-03-1981,0,,67,38
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,14-03-1981,0,,67,35
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,15-03-1981,0,,71,26
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,16-03-1981,0.02,,64,39
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,17-03-1981,0,,68,28
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,18-03-1981,0.75,,68,47
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,19-03-1981,0,,53,37
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,20-03-1981,0,,57,32
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,21-03-1981,0,,65,28
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,22-03-1981,0.51,,52,41
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,23-03-1981,0,,47,39
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,24-03-1981,0,,63,34
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,25-03-1981,0,,68,34
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,26-03-1981,0,,72,34
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,27-03-1981,0,,76,40
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,28-03-1981,0,,74,44
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,29-03-1981,0,,74,45
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,30-03-1981,0.45,,78,58
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,31-03-1981,0,,84,48
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,01-04-1981,1.05,,72,59
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,02-04-1981,0,,79,38
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,03-04-1981,0,,79,39
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,04-04-1981,0,,82,54
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,05-04-1981,0.15,,74,53
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,06-04-1981,0,,70,41
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,07-04-1981,0,,72,37
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,08-04-1981,0,,76,43
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,09-04-1981,0,,79,53
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,10-04-1981,0,,83,50
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,11-04-1981,0,,83,53
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,12-04-1981,0,,87,58
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,13-04-1981,0,,88,54
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,14-04-1981,0,,79,61
